PLAYER_NAME;TEAM_ABBREVIATION;AGE;GP;W;L;MIN;FG_PCT;FG3M;FG3A;FG3_PCT;FTM;FTA;FT_PCT;OREB;DREB;REB;AST;TOV;STL;BLK;PF;PTS;PLUS_MINUS;DD2;TD3;OFF_RATING;DEF_RATING;NET_RATING;AST_PCT;AST_TO;AST_RATIO;OREB_PCT;DREB_PCT;REB_PCT;TM_TOV_PCT;EFG_PCT;TS_PCT;USG_PCT;PACE;PIE;POSS;FGM_PG;FGA_PG;CONFIRMED
Scottie Barnes;TOR;20.0;74;43;31;35.4;0.492;0.8;2.6;0.301;2.1;2.9;0.735;2.6;4.9;7.5;3.5;1.8;1.1;0.7;2.6;15.3;0.9;13;0;110.2;108.4;1.8;0.15;1.88;18.1;0.068;0.141;0.102;9.6;0.524;0.552;0.187;97.03;0.109;5277;6.2;12.6;1.0
Scottie Lewis;CHA;22.0;2;1;1;3.3;0.0;0.0;0.0;0.0;0.5;1.0;0.5;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.0;0.5;-2.0;0;0;100.0;111.8;-11.8;0.2;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.568;0.059;117.25;0.08;15;0.0;0.0;0.0
Scotty Hopson;OKC;32.0;1;0;1;17.7;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;1.0;4.0;-6.0;0;0;81.6;100.0;-18.4;0.091;0.5;14.3;0.0;0.043;0.024;28.6;0.5;0.5;0.143;101.5;0.018;38;2.0;4.0;0.0
Sekou Doumbouya;LAL;21.0;2;0;2;8.2;0.625;0.5;1.0;0.5;1.5;2.0;0.75;1.0;2.0;3.0;0.0;1.0;1.5;1.0;0.5;7.0;12.0;0;0;108.3;40.5;67.8;0.0;0.0;0.0;0.111;0.182;0.15;16.7;0.688;0.717;0.286;106.94;0.376;36;2.5;4.0;0.0
Semi Ojeleye;LAC;27.0;30;14;16;13.5;0.303;0.5;1.7;0.3;0.8;1.0;0.793;0.9;1.6;2.5;0.3;0.3;0.2;0.2;1.0;3.3;-4.8;0;0;97.8;114.4;-16.6;0.033;1.0;6.9;0.057;0.111;0.083;6.9;0.379;0.438;0.126;100.12;0.041;845;1.0;3.3;0.0
Serge Ibaka;MIL;32.0;54;30;24;16.3;0.5;0.7;1.8;0.374;0.6;0.8;0.727;1.1;3.5;4.6;0.9;0.8;0.2;0.6;1.9;6.8;-1.0;3;0;106.0;108.9;-3.0;0.084;1.14;12.1;0.07;0.197;0.135;10.6;0.563;0.579;0.172;101.49;0.096;1856;2.7;5.5;1.0
Seth Curry;BKN;31.0;64;38;26;33.3;0.487;2.5;5.8;0.422;1.3;1.5;0.872;0.3;2.8;3.1;3.6;1.7;0.8;0.2;2.3;15.0;3.0;1;0;113.7;109.2;4.5;0.162;2.11;20.8;0.01;0.082;0.047;9.9;0.594;0.615;0.182;96.94;0.092;4311;5.6;11.5;1.0
Shai Gilgeous-Alexander;OKC;23.0;56;16;40;34.7;0.453;1.6;5.3;0.3;5.9;7.2;0.81;0.7;4.3;5.0;5.9;2.8;1.3;0.8;2.5;24.5;-4.7;6;1;106.6;113.0;-6.4;0.293;2.15;19.4;0.017;0.114;0.065;9.0;0.496;0.557;0.298;101.41;0.134;4102;8.5;18.8;1.0
Shake Milton;PHI;25.0;55;34;21;21.4;0.429;0.8;2.4;0.323;1.1;1.3;0.836;0.5;2.0;2.6;2.5;0.8;0.5;0.3;1.8;8.2;-0.5;0;0;108.6;109.6;-1.0;0.178;3.16;22.6;0.025;0.094;0.059;7.2;0.483;0.517;0.174;98.24;0.079;2412;3.1;7.3;1.0
Shaq Buchanan;MEM;25.0;2;2;0;4.9;0.25;0.0;1.0;0.0;0.0;0.0;0.0;0.5;0.5;1.0;1.0;1.0;0.5;0.0;0.5;1.0;-1.0;0;0;108.7;117.4;-8.7;0.25;1.0;25.0;0.091;0.143;0.111;25.0;0.25;0.25;0.214;112.46;0.012;23;0.5;2.0;0.0
Shaquille Harrison;BKN;28.0;2;1;1;11.3;0.333;0.0;1.0;0.0;0.0;0.0;0.0;0.5;1.5;2.0;1.5;1.0;0.5;0.5;1.5;2.0;-2.0;0;0;91.8;104.3;-12.4;0.188;1.5;27.3;0.053;0.125;0.093;18.2;0.333;0.333;0.148;102.02;0.038;49;1.0;3.0;0.0
Sharife Cooper;ATL;21.0;13;8;5;3.0;0.214;0.1;0.5;0.167;0.0;0.0;0.0;0.0;0.4;0.4;0.4;0.4;0.0;0.0;0.1;0.5;-2.7;0;0;62.1;106.0;-43.9;0.313;1.0;20.8;0.0;0.147;0.062;20.8;0.25;0.25;0.202;106.36;0.0;87;0.2;1.1;0.0
Skylar Mays;ATL;24.0;28;17;11;7.9;0.5;0.3;0.9;0.32;0.3;0.3;0.889;0.2;0.7;0.9;0.6;0.4;0.3;0.0;0.3;2.9;-1.9;1;0;104.6;117.5;-12.9;0.12;1.7;18.1;0.022;0.091;0.056;10.6;0.563;0.589;0.149;99.21;0.077;457;1.1;2.3;0.0
Solomon Hill;ATL;31.0;13;7;6;10.7;0.15;0.2;1.0;0.154;0.0;0.0;0.0;0.5;1.3;1.8;0.9;0.1;0.3;0.2;1.2;0.6;3.2;0;0;109.4;95.1;14.3;0.117;12.0;36.4;0.043;0.115;0.08;3.0;0.2;0.2;0.064;98.81;0.021;287;0.2;1.5;0.0
Spencer Dinwiddie;DAL;29.0;67;38;29;29.6;0.416;1.7;4.9;0.339;2.9;3.8;0.774;0.7;3.5;4.2;5.2;1.6;0.7;0.2;2.2;13.7;-0.7;7;1;108.4;109.4;-1.0;0.27;3.33;26.8;0.022;0.111;0.068;8.0;0.493;0.543;0.208;98.28;0.107;4052;4.6;11.0;1.0
Stanley Johnson;LAL;26.0;48;16;32;22.8;0.466;0.7;2.2;0.314;1.1;1.5;0.716;0.7;2.5;3.2;1.7;0.7;0.9;0.3;2.3;6.7;-1.0;0;0;114.0;115.2;-1.1;0.094;2.29;20.1;0.032;0.109;0.071;8.8;0.532;0.564;0.125;100.83;0.06;2289;2.4;5.2;0.0
Stephen Curry;GSW;34.0;64;45;19;34.5;0.437;4.5;11.7;0.38;4.3;4.7;0.923;0.5;4.7;5.2;6.3;3.2;1.3;0.4;2.0;25.5;8.0;12;2;114.1;103.4;10.7;0.286;1.96;20.8;0.015;0.126;0.073;10.6;0.554;0.601;0.293;100.83;0.155;4649;8.4;19.1;1.0
Sterling Brown;DAL;27.0;49;31;18;12.8;0.381;0.6;1.9;0.304;0.3;0.3;0.933;0.5;2.5;3.0;0.7;0.5;0.3;0.1;1.1;3.3;0.7;2;0;105.4;103.1;2.3;0.078;1.48;15.5;0.039;0.188;0.113;10.5;0.471;0.495;0.124;100.21;0.073;1313;1.2;3.2;0.0
Steven Adams;MEM;28.0;76;51;25;26.3;0.547;0.0;0.0;0.0;1.4;2.6;0.543;4.6;5.4;10.0;3.4;1.5;0.9;0.8;2.0;6.9;4.6;14;0;117.8;109.5;8.3;0.155;2.23;30.5;0.159;0.198;0.178;13.7;0.547;0.56;0.118;99.57;0.108;4150;2.8;5.1;1.0
Svi Mykhailiuk;TOR;25.0;56;29;27;12.8;0.389;0.7;2.4;0.306;0.6;0.7;0.865;0.4;1.3;1.6;0.8;0.6;0.5;0.1;1.0;4.6;-1.4;0;0;103.6;109.5;-5.9;0.094;1.41;13.8;0.024;0.101;0.06;9.8;0.476;0.509;0.161;100.24;0.064;1500;1.6;4.2;1.0
T.J. McConnell;IND;30.0;27;9;18;24.2;0.481;0.4;1.2;0.303;0.7;0.9;0.826;0.7;2.6;3.3;4.9;1.1;1.1;0.4;2.0;8.5;-2.7;1;0;106.8;112.3;-5.5;0.287;4.52;34.8;0.029;0.11;0.069;7.7;0.505;0.525;0.157;101.43;0.104;1379;3.7;7.7;1.0
Tacko Fall;CLE;26.0;11;4;7;5.3;0.417;0.0;0.0;0.0;0.2;0.6;0.286;0.6;1.5;2.1;0.2;0.3;0.0;0.5;0.3;1.1;0.5;0;0;100.0;100.8;-0.8;0.048;0.67;10.0;0.115;0.271;0.192;15.0;0.417;0.398;0.124;98.8;0.091;124;0.5;1.1;0.0
Taj Gibson;NYK;37.0;52;24;28;18.2;0.518;0.3;0.7;0.395;0.8;1.0;0.808;1.7;2.7;4.4;0.6;0.5;0.4;0.8;2.6;4.4;0.8;0;0;107.4;104.2;3.3;0.05;1.19;12.9;0.088;0.139;0.114;10.8;0.563;0.606;0.099;96.74;0.069;1897;1.7;3.2;1.0
Talen Horton-Tucker;LAL;21.0;60;23;37;25.2;0.416;0.8;3.0;0.269;1.7;2.1;0.8;0.6;2.6;3.2;2.7;1.4;1.0;0.5;2.5;10.0;-1.5;1;0;107.9;110.1;-2.2;0.153;1.94;19.1;0.024;0.1;0.061;9.8;0.462;0.503;0.189;101.27;0.07;3179;3.7;9.0;1.0
Taurean Prince;MIN;28.0;69;40;29;17.1;0.454;1.2;3.3;0.376;0.9;1.2;0.756;0.4;2.1;2.5;1.0;0.8;0.7;0.3;1.7;7.3;-0.1;0;0;111.6;110.9;0.7;0.08;1.28;12.5;0.021;0.12;0.07;9.8;0.564;0.589;0.166;104.57;0.076;2553;2.6;5.7;1.0
Terance Mann;LAC;25.0;81;41;40;28.6;0.484;0.9;2.6;0.365;1.6;2.0;0.78;1.3;4.0;5.2;2.6;1.0;0.7;0.3;2.2;10.8;0.8;6;0;108.6;107.1;1.5;0.131;2.49;19.8;0.044;0.127;0.086;8.0;0.539;0.572;0.157;98.84;0.095;4768;4.1;8.5;1.0
Terence Davis;SAC;25.0;30;11;19;17.9;0.423;1.6;5.0;0.329;1.2;1.5;0.818;0.4;2.8;3.1;1.3;1.1;0.8;0.4;2.3;10.4;2.0;0;0;113.4;109.0;4.4;0.107;1.21;11.2;0.019;0.138;0.08;9.2;0.515;0.543;0.244;102.84;0.091;1153;3.8;8.9;1.0
Terrence Ross;ORL;31.0;63;14;49;23.0;0.397;1.2;4.2;0.292;1.8;2.1;0.862;0.3;2.2;2.6;1.8;1.2;0.4;0.2;1.1;10.0;-5.5;0;0;101.9;113.8;-11.9;0.127;1.55;14.6;0.013;0.094;0.052;9.5;0.467;0.515;0.196;101.14;0.075;3059;3.5;8.8;1.0
Terry Rozier;CHA;28.0;73;38;35;33.7;0.444;3.0;8.1;0.374;2.1;2.4;0.852;0.8;3.5;4.3;4.5;1.3;1.3;0.3;1.6;19.3;1.0;3;1;113.3;112.0;1.4;0.197;3.4;19.8;0.021;0.101;0.061;5.8;0.539;0.566;0.227;101.03;0.114;5175;7.1;16.0;1.0
Terry Taylor;IND;22.0;33;7;26;21.6;0.614;0.4;1.2;0.316;1.1;1.5;0.706;2.9;2.3;5.2;1.2;0.7;0.4;0.2;1.8;9.6;-3.5;2;0;112.2;119.1;-6.9;0.081;1.78;13.4;0.129;0.117;0.123;7.5;0.641;0.656;0.151;102.08;0.097;1514;4.1;6.7;1.0
Thaddeus Young;TOR;34.0;52;27;25;16.3;0.518;0.3;0.9;0.354;0.4;0.9;0.469;1.5;2.5;4.0;2.0;1.0;1.0;0.3;1.6;6.2;0.4;0;0;106.1;106.3;-0.2;0.177;2.0;23.2;0.088;0.152;0.119;11.6;0.55;0.548;0.169;99.55;0.109;1764;2.7;5.2;1.0
Thanasis Antetokounmpo;MIL;29.0;48;26;22;9.9;0.547;0.0;0.3;0.143;0.6;1.0;0.63;0.8;1.3;2.1;0.5;0.5;0.3;0.3;1.4;3.6;-2.4;0;0;104.3;114.4;-10.1;0.071;0.85;11.1;0.083;0.129;0.106;13.1;0.555;0.577;0.155;102.22;0.067;1002;1.5;2.7;1.0
Theo Maledon;OKC;21.0;51;14;37;17.8;0.375;0.9;2.9;0.293;1.5;2.0;0.79;0.4;2.2;2.6;2.2;1.3;0.6;0.2;1.3;7.1;-3.9;1;0;101.8;112.3;-10.5;0.188;1.71;20.7;0.02;0.118;0.068;12.1;0.445;0.5;0.201;100.47;0.075;1901;2.3;6.2;1.0
Theo Pinson;DAL;26.0;19;14;5;7.8;0.359;0.5;1.6;0.333;0.5;0.5;1.0;0.1;1.0;1.1;0.9;0.3;0.3;0.1;0.6;2.5;-2.2;0;0;95.2;107.6;-12.4;0.181;3.4;26.2;0.012;0.124;0.067;7.7;0.487;0.553;0.138;101.77;0.087;313;0.7;2.1;1.0
Thomas Bryant;WAS;24.0;27;8;19;16.3;0.52;0.4;1.6;0.286;1.3;1.5;0.875;1.0;3.0;4.0;0.9;0.7;0.2;0.8;1.6;7.4;-2.8;0;0;103.7;112.8;-9.1;0.083;1.21;11.1;0.06;0.187;0.124;9.1;0.561;0.607;0.188;98.05;0.106;900;2.9;5.5;1.0
Tim Frazier;CLE;31.0;12;1;11;17.3;0.311;0.5;1.4;0.353;0.4;0.8;0.556;0.4;1.2;1.6;2.8;1.3;0.3;0.1;2.3;3.3;-6.7;0;0;92.7;110.2;-17.5;0.254;2.27;34.7;0.024;0.066;0.045;15.3;0.378;0.398;0.137;98.84;0.023;425;1.2;3.8;0.0
Tim Hardaway Jr.;DAL;30.0;42;24;18;29.6;0.394;2.4;7.2;0.336;1.9;2.5;0.757;0.3;3.4;3.7;2.2;0.8;0.9;0.1;1.8;14.2;0.9;0;0;108.9;107.7;1.3;0.115;2.71;13.2;0.01;0.114;0.061;4.9;0.491;0.52;0.214;96.96;0.089;2517;5.0;12.6;1.0
Timothe Luwawu-Cabarrot;ATL;27.0;52;30;22;13.2;0.398;0.8;2.3;0.361;0.7;0.8;0.854;0.3;1.3;1.6;0.8;0.4;0.3;0.1;1.5;4.4;-1.0;0;0;109.7;113.2;-3.5;0.08;2.0;15.2;0.024;0.094;0.058;7.6;0.516;0.556;0.135;102.83;0.049;1467;1.4;3.6;0.0
Tobias Harris;PHI;29.0;73;45;28;34.8;0.482;1.4;3.8;0.367;2.3;2.8;0.842;1.1;5.7;6.8;3.5;1.6;0.6;0.6;2.2;17.2;2.3;9;1;113.2;110.0;3.2;0.158;2.17;17.1;0.032;0.164;0.099;7.9;0.532;0.566;0.214;96.79;0.115;5131;6.8;14.0;1.0
Tomas Satoransky;WAS;30.0;55;21;34;16.5;0.377;0.2;1.0;0.208;0.8;1.0;0.796;0.5;1.8;2.3;3.3;0.8;0.5;0.1;1.3;3.6;-3.0;1;0;104.4;112.4;-8.0;0.285;4.0;41.3;0.029;0.11;0.069;10.3;0.406;0.461;0.124;98.73;0.076;1857;1.3;3.5;0.0
Tony Bradley;CHI;24.0;55;28;27;10.0;0.585;0.0;0.0;0.0;0.3;0.5;0.655;1.2;2.2;3.4;0.5;0.6;0.2;0.6;1.1;3.0;1.3;0;0;110.2;105.0;5.2;0.065;0.79;13.7;0.123;0.196;0.161;17.3;0.585;0.6;0.128;101.8;0.096;1169;1.3;2.2;1.0
Tony Snell;NOP;30.0;53;19;34;15.5;0.404;0.8;2.4;0.352;0.1;0.1;1.0;0.3;1.6;1.9;0.5;0.4;0.3;0.2;1.3;3.5;-2.2;0;0;104.8;112.6;-7.8;0.047;1.47;12.8;0.018;0.107;0.061;8.7;0.535;0.541;0.099;99.59;0.043;1714;1.3;3.2;0.0
Torrey Craig;PHX;31.0;78;36;42;20.5;0.454;1.0;3.0;0.329;0.5;0.7;0.75;1.1;2.9;4.0;1.2;0.9;0.6;0.5;1.9;6.6;-2.4;3;0;106.8;111.8;-5.0;0.082;1.36;14.7;0.05;0.137;0.093;10.8;0.541;0.556;0.139;100.36;0.073;3329;2.6;5.7;1.0
Trae Young;ATL;23.0;76;40;36;34.9;0.46;3.1;8.0;0.382;6.6;7.3;0.904;0.7;3.1;3.7;9.7;4.0;0.9;0.1;1.7;28.4;2.1;42;0;117.2;114.9;2.3;0.442;2.43;26.1;0.019;0.087;0.053;10.7;0.536;0.603;0.333;100.2;0.161;5550;9.4;20.3;1.0
Trayvon Palmer;DET;27.0;1;0;1;16.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;-12.0;0;0;78.8;111.8;-33.0;0.0;0.0;0.0;0.0;0.133;0.065;50.0;0.0;0.0;0.053;95.87;-0.037;33;0.0;1.0;0.0
Tre Jones;SAS;22.0;69;32;37;16.6;0.49;0.1;0.7;0.196;1.0;1.3;0.78;0.4;1.8;2.2;3.4;0.7;0.6;0.1;1.1;6.0;-0.2;3;0;108.8;109.3;-0.5;0.28;5.07;35.7;0.024;0.103;0.064;7.1;0.504;0.545;0.151;102.57;0.105;2452;2.4;4.9;1.0
Tre Mann;OKC;21.0;60;17;43;22.8;0.393;1.6;4.5;0.36;1.1;1.4;0.793;0.4;2.4;2.9;1.5;1.2;0.8;0.2;1.7;10.4;-4.6;0;0;101.7;112.0;-10.3;0.108;1.28;11.6;0.017;0.101;0.058;9.0;0.476;0.501;0.213;100.48;0.069;2869;3.9;9.8;1.0
Tremont Waters;WAS;24.0;3;0;3;16.8;0.286;0.7;3.0;0.222;0.0;0.0;0.0;0.0;1.3;1.3;2.3;1.3;1.7;0.0;1.3;3.3;-6.3;0;0;105.4;122.5;-17.1;0.179;1.75;28.0;0.0;0.077;0.04;16.0;0.357;0.357;0.15;105.97;0.034;111;1.3;4.7;0.0
Trendon Watford;POR;21.0;48;16;32;18.1;0.532;0.2;0.8;0.237;1.5;2.0;0.755;1.2;3.0;4.1;1.7;0.9;0.5;0.6;2.4;7.6;-7.3;2;0;100.5;118.4;-17.9;0.152;1.84;18.7;0.06;0.163;0.109;10.2;0.549;0.59;0.169;102.67;0.097;1852;3.0;5.6;1.0
Trent Forrest;UTA;24.0;60;36;24;12.8;0.49;0.1;0.5;0.185;0.6;0.8;0.792;0.4;1.3;1.7;1.8;0.8;0.5;0.1;0.7;3.3;1.3;0;0;113.0;108.5;4.5;0.188;2.21;32.1;0.031;0.093;0.064;14.5;0.506;0.554;0.124;98.16;0.079;1569;1.3;2.6;1.0
Trevelin Queen;HOU;25.0;10;1;9;7.4;0.455;0.9;2.4;0.375;0.4;0.4;1.0;0.7;0.9;1.6;0.4;0.7;0.5;0.1;0.6;4.3;0.8;0;0;112.9;107.3;5.6;0.074;0.57;8.9;0.091;0.134;0.111;15.6;0.591;0.619;0.219;105.43;0.108;163;1.5;3.3;0.0
Trevon Scott;CLE;25.0;2;1;1;5.7;0.5;0.0;0.5;0.0;0.0;0.0;0.0;0.5;0.5;1.0;0.0;0.0;0.5;0.5;1.0;3.0;2.0;0;0;104.0;84.6;19.4;0.0;0.0;0.0;0.071;0.083;0.077;0.0;0.5;0.5;0.207;107.68;0.098;25;1.5;3.0;0.0
Trevor Ariza;LAL;37.0;24;8;16;19.3;0.333;0.8;3.1;0.27;0.4;0.8;0.556;0.4;3.0;3.4;1.1;0.5;0.5;0.3;0.8;4.0;-2.3;0;0;106.9;112.2;-5.3;0.079;2.45;18.6;0.02;0.151;0.084;7.6;0.434;0.449;0.11;99.42;0.059;955;1.4;4.1;0.0
Trey Burke;DAL;29.0;42;24;18;10.5;0.391;0.6;2.0;0.317;0.5;0.5;0.87;0.1;0.7;0.8;1.4;0.6;0.3;0.0;0.9;5.1;-0.2;0;0;103.6;104.2;-0.5;0.219;2.19;18.4;0.009;0.064;0.037;8.4;0.451;0.475;0.25;99.17;0.069;909;2.0;5.1;0.0
Trey Lyles;SAC;26.0;75;19;56;20.5;0.466;0.9;2.8;0.321;2.6;3.2;0.802;1.2;3.9;5.1;1.2;1.0;0.4;0.4;1.6;10.5;-3.0;3;0;106.4;113.6;-7.2;0.09;1.21;10.7;0.056;0.189;0.121;8.9;0.526;0.588;0.205;100.8;0.115;3228;3.5;7.5;1.0
Trey Murphy III;NOP;22.0;62;31;31;13.9;0.394;1.1;3.0;0.382;0.7;0.8;0.882;0.8;1.6;2.4;0.6;0.3;0.4;0.1;1.0;5.4;0.0;0;0;108.1;107.8;0.3;0.065;2.38;10.9;0.049;0.122;0.083;4.6;0.522;0.558;0.147;100.77;0.08;1810;1.8;4.5;1.0
Tristan Thompson;CHI;31.0;57;20;37;15.7;0.528;0.0;0.1;0.333;1.1;2.0;0.526;2.1;2.9;5.1;0.6;0.8;0.4;0.4;1.7;6.0;-1.1;1;0;112.1;115.7;-3.6;0.054;0.76;8.5;0.125;0.196;0.159;11.3;0.53;0.541;0.168;99.54;0.086;1859;2.5;4.7;0.0
Troy Brown Jr.;CHI;22.0;66;37;29;16.0;0.419;0.7;2.0;0.353;0.3;0.4;0.769;0.6;2.5;3.1;1.0;0.4;0.5;0.1;0.9;4.3;-0.7;1;0;109.3;111.7;-2.3;0.082;2.54;18.3;0.038;0.154;0.098;7.2;0.51;0.525;0.118;101.1;0.073;2225;1.6;3.9;1.0
Ty Jerome;OKC;24.0;48;15;33;16.7;0.378;1.1;3.9;0.29;0.8;1.0;0.809;0.4;1.2;1.6;2.3;0.8;0.6;0.1;1.5;7.1;-0.1;0;0;98.9;100.4;-1.5;0.229;2.95;22.1;0.021;0.072;0.045;7.5;0.46;0.488;0.205;98.98;0.081;1661;2.6;6.8;1.0
Tyler Cook;CHI;24.0;20;13;7;10.0;0.605;0.0;0.0;0.0;1.1;1.6;0.656;0.8;1.9;2.7;0.2;0.4;0.2;0.2;1.4;3.4;-1.4;0;0;107.1;114.6;-7.5;0.021;0.43;4.8;0.08;0.2;0.138;11.1;0.605;0.643;0.127;100.99;0.074;422;1.2;1.9;0.0
Tyler Hall;NYK;25.0;1;1;0;1.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5.0;0;0;40.0;140.0;-100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;124.14;0.0;5;0.0;0.0;0.0
Tyler Herro;MIA;22.0;66;44;22;32.6;0.447;2.7;6.7;0.399;2.9;3.3;0.868;0.5;4.5;5.0;4.0;2.6;0.7;0.1;1.4;20.7;3.6;3;0;113.4;108.1;5.3;0.205;1.51;15.9;0.015;0.133;0.076;10.6;0.525;0.561;0.278;97.92;0.129;4391;7.6;17.0;1.0
Tyler Johnson;SAS;30.0;6;2;4;15.2;0.3;0.8;2.2;0.385;0.0;0.0;0.0;0.5;1.5;2.0;1.2;0.3;0.5;0.5;1.2;2.8;-1.0;0;0;111.9;113.8;-1.9;0.1;3.5;24.1;0.029;0.1;0.062;6.9;0.425;0.425;0.1;102.44;0.04;194;1.0;3.3;0.0
Tyrell Terry;MEM;21.0;2;2;0;1.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;-1.0;0;0;137.5;144.4;-6.9;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.111;133.77;0.053;8;0.5;0.5;0.0
Tyrese Haliburton;IND;22.0;77;26;51;35.0;0.473;2.1;5.1;0.414;2.1;2.5;0.842;0.8;3.2;4.0;8.2;2.6;1.7;0.6;1.6;15.3;-4.2;25;0;110.0;115.9;-6.0;0.335;3.16;34.6;0.022;0.093;0.056;11.0;0.562;0.595;0.184;100.67;0.122;5655;5.6;11.8;1.0
Tyrese Maxey;PHI;21.0;75;45;30;35.3;0.485;1.8;4.1;0.427;2.8;3.3;0.866;0.3;2.9;3.2;4.3;1.2;0.7;0.4;2.1;17.5;2.6;1;0;113.3;109.7;3.6;0.191;3.65;21.4;0.01;0.08;0.046;5.9;0.552;0.594;0.199;97.1;0.105;5362;6.4;13.3;1.0
Tyrone Wallace;NOP;28.0;6;4;2;12.5;0.35;0.3;1.3;0.25;0.2;0.8;0.2;0.0;1.3;1.3;0.2;0.3;0.5;0.2;1.2;2.8;-3.0;0;0;111.5;121.4;-9.9;0.017;0.5;4.0;0.0;0.133;0.06;8.0;0.4;0.383;0.13;101.23;0.011;157;1.2;3.3;0.0
Tyus Jones;MEM;26.0;73;51;22;21.2;0.451;1.1;2.8;0.39;0.7;0.9;0.818;0.2;2.2;2.4;4.4;0.6;0.9;0.0;0.4;8.7;3.5;2;0;113.0;105.5;7.6;0.285;7.04;34.2;0.01;0.097;0.052;4.9;0.524;0.544;0.164;100.93;0.126;3262;3.4;7.6;1.0
Udoka Azubuike;UTA;22.0;17;11;6;11.5;0.755;0.0;0.0;0.0;0.4;0.6;0.545;1.1;3.1;4.2;0.0;0.7;0.1;0.6;1.5;4.7;0.2;1;0;107.8;105.8;2.0;0.0;0.0;0.0;0.093;0.233;0.169;18.5;0.755;0.743;0.143;100.99;0.118;408;2.2;2.9;1.0
Udonis Haslem;MIA;42.0;13;10;3;6.4;0.452;0.1;0.3;0.25;0.2;0.2;1.0;0.3;1.6;1.9;0.3;0.4;0.1;0.1;1.2;2.5;-1.2;0;0;92.7;102.3;-9.5;0.077;0.8;9.8;0.043;0.239;0.139;12.2;0.468;0.495;0.183;102.67;0.085;179;1.1;2.4;1.0
Usman Garuba;HOU;20.0;24;2;22;10.0;0.432;0.2;0.8;0.25;0.2;0.3;0.714;0.9;2.6;3.5;0.7;0.3;0.4;0.5;1.2;2.0;1.4;0;0;118.6;111.5;7.0;0.084;2.83;24.3;0.083;0.263;0.17;8.6;0.489;0.51;0.091;104.06;0.087;517;0.8;1.8;1.0
Vernon Carey Jr.;WAS;21.0;7;3;4;6.3;0.538;0.0;0.0;0.0;0.9;1.9;0.462;1.1;0.6;1.7;0.0;0.4;0.3;0.1;0.6;2.9;-6.3;0;0;84.7;132.3;-47.6;0.0;0.0;0.0;0.145;0.093;0.122;14.3;0.538;0.534;0.179;105.46;0.055;98;1.0;1.9;1.0
Victor Oladipo;MIA;30.0;8;4;4;21.6;0.479;1.9;4.5;0.417;1.8;2.4;0.737;0.4;2.5;2.9;3.5;2.0;0.6;0.1;1.6;12.4;-0.6;1;0;103.3;104.7;-1.4;0.277;1.75;22.4;0.017;0.11;0.065;12.8;0.582;0.608;0.247;99.54;0.13;359;4.4;9.1;0.0
Vit Krejci;OKC;22.0;30;8;22;23.0;0.407;1.1;3.3;0.327;0.6;0.7;0.864;0.6;2.8;3.4;1.9;1.0;0.6;0.3;2.2;6.2;-6.0;1;0;103.3;116.1;-12.8;0.117;1.97;21.7;0.024;0.121;0.07;11.0;0.503;0.529;0.125;101.02;0.056;1455;2.3;5.6;1.0
Vlatko Cancar;DEN;25.0;15;7;8;11.8;0.561;0.5;0.8;0.583;0.6;0.9;0.643;0.5;1.5;2.1;1.1;0.6;0.1;0.2;1.2;4.1;0.3;0;0;104.9;104.1;0.8;0.139;1.89;23.0;0.041;0.133;0.085;12.2;0.646;0.657;0.131;105.21;0.085;387;1.5;2.7;1.0
Wayne Ellington;LAL;34.0;43;15;28;18.8;0.414;1.9;4.9;0.389;0.2;0.3;0.818;0.2;1.6;1.8;0.7;0.4;0.5;0.1;1.0;6.7;-1.4;0;0;107.5;111.3;-3.8;0.055;1.58;10.5;0.012;0.078;0.046;6.6;0.586;0.593;0.135;101.01;0.064;1708;2.3;5.5;0.0
Wayne Selden;NYK;27.0;3;2;1;6.4;0.25;0.3;0.7;0.5;0.7;1.3;0.5;0.0;0.3;0.3;0.3;0.0;0.0;0.0;0.3;1.7;-4.3;0;0;80.5;115.0;-34.5;0.091;0.0;14.3;0.0;0.053;0.024;0.0;0.375;0.434;0.136;101.57;0.015;41;0.3;1.3;0.0
Wendell Carter Jr.;ORL;23.0;62;16;46;29.9;0.525;1.1;3.5;0.327;2.3;3.3;0.691;2.2;8.2;10.5;2.8;1.9;0.6;0.7;2.7;15.0;-2.2;33;0;105.1;108.8;-3.7;0.15;1.46;16.1;0.074;0.26;0.168;11.0;0.576;0.601;0.206;100.39;0.144;3876;5.8;11.0;1.0
